id,'Aattr','Battr','Cattr','Dattr','Eattr','Fattr','A1attr','B2attr','C3attr','D4attr','E5attr','F6attr','A7attr','B8attr','C9attr','D10attr','E11attr','F12attr','A13attr','B14attr','C15attr','D16attr','E17attr','F18attr','A19attr','B20attr','C21attr','D22attr','E23attr','F24attr','A25attr','B26attr','C27attr','D28attr','E29attr','F30attr','class'
5952,0.411587,0.148811,-0.377906,-0.825112,0.136399,0.164136,-0.606733,-0.818182,0.154978,-0.170284,-1.073134,-1.074130,0.640339,0.154190,-0.438644,-0.879195,0.365966,-0.007470,-0.427680,-0.872224,0.086237,0.006078,-0.415410,-0.863549,0.429852,0.027478,-0.374101,-0.561342,0.448832,0.212472,-0.545481,-0.767606,0.468035,0.356801,-0.115362,-0.393894,4.
5953,-1.866841,-2.385906,2.385530,3.566963,-1.854576,-2.457498,2.093685,3.352681,-1.849387,-2.357295,2.112612,3.087902,-1.712136,-2.384115,2.321157,3.610560,-1.702344,-2.365027,2.024815,3.593107,-1.696927,-2.353611,2.334204,3.383793,-2.000100,-2.340659,2.455091,3.545806,-1.996938,-2.326133,2.148435,3.538289,-1.994357,-2.316649,1.861220,3.122378,2.
5954,0.632080,0.148811,-0.678279,-0.666362,0.652577,0.557381,-0.426705,-0.448612,0.377685,0.179637,-0.652375,-0.652659,0.713854,0.329246,-0.558636,-0.773554,0.735308,0.210823,-0.547313,-0.557024,0.754923,0.224567,-0.355636,-0.548931,0.650756,0.027478,-0.614884,-0.719309,0.671174,0.212472,-0.605346,-0.715095,0.691889,0.225319,-0.594534,-0.498857,4.
5955,-0.470385,0.585831,0.883663,0.603635,-0.895959,0.601074,0.353416,0.396120,-0.884323,0.048417,0.129035,-0.125819,-0.903473,0.810648,0.941256,0.599783,-0.889794,0.472773,0.708842,0.230975,-1.176837,0.093474,0.182332,0.237614,-1.190116,0.509876,0.528832,0.281150,-1.404024,-0.006373,0.292626,0.125080,-1.173560,-0.169124,0.064327,-0.079004,1.
5956,-1.499353,-2.036290,0.643364,1.767800,-1.485877,-2.020559,0.653462,1.768809,-1.700916,-2.007374,0.910444,1.770803,-1.638621,-1.902712,0.641278,1.497734,-1.628476,-1.884784,0.649025,1.491774,-1.399733,-1.872933,0.361655,1.705830,-1.190116,-1.770552,0.408441,1.018330,-0.662882,-1.231906,0.172896,0.440145,-0.352763,-0.607395,-0.295052,-0.183967,2.
5957,-0.470385,-1.162250,0.342991,0.974051,-1.264658,-1.802089,1.193546,2.191175,-1.478209,-2.007374,1.872178,2.561062,-1.859166,-2.296587,1.481217,2.659789,-1.850081,-2.277710,1.785547,3.015240,-1.845523,-2.135121,1.796236,3.174047,-1.631926,-2.165241,1.552157,2.755970,-1.404024,-2.282363,1.908976,2.750625,-1.621268,-2.272822,1.561738,2.755006,2.
5958,1.220062,0.891745,0.763513,0.497802,1.242496,1.300177,1.373574,0.924077,1.268514,1.535584,1.391311,0.927860,1.007913,1.248287,1.481217,0.599783,1.326253,1.258626,1.187378,0.808841,0.754923,0.880036,0.899623,0.394922,0.650756,1.211546,1.190984,0.597084,0.078260,1.000315,0.891274,0.387634,-0.128909,0.838898,0.902877,0.603258,1.
5959,0.632080,0.367321,-0.377906,-0.137197,0.652577,0.382605,0.113379,-0.343020,0.971571,0.398338,0.129035,-0.125819,0.787369,0.241718,-0.318653,-0.192527,0.809176,0.254481,-0.068778,-0.189291,1.126416,0.486755,-0.056765,-0.339186,1.092566,0.509876,0.047268,-0.245408,1.115860,0.518855,0.053167,-0.242497,0.841124,0.356801,-0.175259,-0.079004,4.
5960,0.191094,1.372468,1.544484,0.815302,0.210138,1.387565,1.253555,0.818486,0.229214,1.010702,0.730119,0.453704,0.787369,1.423343,1.721200,0.863886,0.513703,1.433260,1.366829,0.703775,0.160536,1.273318,1.377816,0.866849,0.429852,1.430818,1.732744,0.913019,0.448832,1.219160,1.729381,0.912743,0.169563,1.233342,1.441945,0.918148,1.
5961,0.411587,0.323619,-0.137607,-0.401779,0.431358,0.207829,-0.366695,-0.554203,-0.141965,-0.082804,-0.772592,-0.968763,0.346280,0.197954,-0.378649,-0.350989,-0.151111,-0.356737,-0.367863,-0.136758,-0.879643,-0.867881,-0.116539,0.394922,-0.895577,-1.507425,0.709419,1.386920,-1.404024,-1.888442,1.549787,2.383049,-1.621268,-2.141341,1.561738,2.755006,2.
5962,0.117596,-0.025997,-0.197682,0.127386,-0.379780,-0.185416,-0.186668,-0.079042,-0.661615,0.004676,0.068926,-0.073135,0.125735,-0.195921,-0.198662,-0.192527,-0.446584,-0.356737,-0.188412,0.020842,-0.136658,0.006078,0.301881,0.237614,0.945296,0.334459,0.047268,0.333806,-0.218196,-0.531602,-0.904670,-0.242497,-0.427380,-0.169124,-0.175259,0.130923,1.
5963,-0.470385,0.716937,0.763513,0.497802,-0.453520,1.125401,1.373574,0.712894,-0.438908,0.748260,1.090769,0.717124,-0.168324,0.504301,0.101317,0.177218,-0.151111,0.691066,0.888293,0.178442,-0.136658,0.880036,0.660526,0.604668,-0.453767,-0.191794,-0.855666,-0.508686,-0.144082,0.037396,-0.365887,-0.347519,-0.128909,0.400628,0.124223,-0.341412,1.
5964,1.661048,1.022851,1.123962,0.286136,1.389975,1.038013,1.133537,0.290528,1.416986,1.054442,1.150877,0.295652,1.375487,1.029468,0.581282,0.230039,1.400122,1.040333,0.589209,0.230975,1.423610,0.880036,0.600752,0.237614,1.534375,0.904566,0.528832,0.491773,1.560545,1.131622,0.532085,0.335123,1.288832,0.926552,0.783084,0.130923,3.
5965,0.044099,1.110256,1.364260,0.921135,-0.232300,1.125401,1.373574,0.712894,0.080742,1.316883,1.691853,0.717124,-0.168324,1.073232,1.181239,0.969528,-0.151111,1.083992,1.187378,0.808841,-0.136658,1.273318,1.198494,0.814413,-0.159228,1.211546,1.491962,0.597084,-0.144082,1.219160,1.190598,0.755211,-0.128909,1.233342,1.501841,0.603258,1.
5966,-0.470385,0.017705,-0.377906,-0.137197,-0.453520,-0.185416,-0.606733,0.026550,-0.141965,0.223378,0.369468,0.242968,-0.682928,-0.108393,-0.318653,-0.192527,-0.372716,-0.094787,-0.068778,0.020842,-0.359554,0.093474,-0.056765,0.027868,-0.380132,0.159041,0.288050,0.123183,-0.662882,-0.006373,0.053167,0.125080,-0.352763,0.006184,-0.175259,-0.079004,1.
5967,-0.690878,1.197660,1.544484,0.815302,-0.379780,0.994319,1.553602,0.818486,-0.364672,1.229403,1.271094,0.822492,-0.682928,1.029468,1.361226,0.705425,-0.372716,1.040333,1.127561,0.861375,-0.359554,1.054828,1.377816,0.709540,-0.159228,0.860711,0.829810,0.702396,-0.144082,1.044084,1.130733,0.702700,0.169563,1.452477,1.142463,0.918148,1.
5968,0.999568,0.323619,-0.137607,-0.560529,0.726317,0.338911,-0.366695,-0.554203,0.748864,0.354598,-0.532158,-0.758027,0.640339,0.373010,-0.378649,-0.509450,0.365966,0.385456,-0.367863,-0.714624,0.680625,0.224567,-0.116539,-0.496495,0.798026,0.246750,-0.313906,-0.561342,0.819403,0.256241,-0.066563,-0.557562,0.841124,0.488282,-0.295052,-0.551339,4.
5969,1.073066,0.848043,0.282916,0.021553,1.095016,0.688462,0.593453,0.026550,1.120043,0.879481,0.309360,0.032233,0.934398,0.723121,0.281304,-0.086885,1.252385,0.734724,0.290124,-0.084225,0.977819,0.574151,0.062784,-0.077004,1.018931,0.685294,0.348246,0.017871,1.338203,0.693931,0.352491,0.020058,1.363450,0.532109,-0.115362,0.025959,3.
5970,0.485085,0.979150,0.943738,0.603635,0.210138,0.819544,0.413425,0.448916,-0.364672,0.660780,0.189143,0.453704,0.125735,0.854412,0.521286,0.282859,-0.372716,0.691066,0.529392,0.493642,-0.359554,0.880036,1.138720,0.709540,-0.453767,0.334459,0.288050,0.228494,-0.736996,0.343779,0.053167,0.230101,-0.725852,0.181492,0.303913,0.235886,1.
5971,-0.690878,-0.725230,-1.759624,-1.460111,-0.453520,-0.534967,-1.746909,-1.293344,-0.661615,-0.695167,-1.914651,-1.284866,-0.682928,-0.939907,-1.938536,-1.354581,-0.372716,-0.749664,-2.102554,-1.345024,-0.359554,-0.736787,-1.909765,-1.335476,-0.674672,-0.674192,-1.939186,-1.403834,-0.366425,-0.662909,-1.922372,-1.397737,-0.651234,-0.651222,-1.912255,-1.391045,7.
5972,0.999568,0.673235,0.342991,0.021553,0.726317,0.338911,-0.366695,-0.554203,0.154978,-0.082804,-1.013025,-0.968763,1.154943,0.810648,0.641278,-0.139706,0.956912,0.210823,0.110673,-0.346891,-0.136658,-0.518297,-0.355636,-0.915985,1.092566,0.816857,0.167659,-0.192752,0.226489,-0.093911,-0.545481,-0.925139,-0.054291,-0.607395,-0.774223,-0.761265,7.
5973,-0.102897,-0.025997,-0.738354,-0.666362,0.136399,-0.010640,-0.486714,-0.659795,0.154978,0.004676,-0.712483,-1.021446,0.125735,-0.020865,-0.858614,-0.826374,-0.151111,-0.182104,-0.846398,-0.819691,-0.136658,-0.168714,-0.833829,-1.073294,-0.232863,-0.718047,-1.156644,-1.245867,0.078260,-0.181449,-0.904670,-1.030160,0.094945,0.006184,-0.654430,-0.866229,4.
5974,-0.176394,0.979150,0.883663,0.391969,-0.453520,0.601074,-0.126658,0.026550,-0.661615,0.048417,-0.592266,-0.494607,0.199250,1.204523,0.701274,0.811066,-0.077243,0.822041,0.409758,0.230975,-0.062360,0.268265,0.182332,-0.181877,0.135312,1.255401,1.371571,0.702396,0.522946,1.262929,1.130733,0.702700,-0.054291,0.707417,0.842981,0.130923,1.
5975,1.073066,0.629533,0.403065,0.021553,1.389975,0.994319,0.173388,0.026550,1.416986,0.835741,0.189143,0.032233,1.375487,0.854412,0.521286,-0.086885,1.400122,0.865700,0.529392,0.283508,1.126416,0.705245,0.301881,0.132741,1.387105,1.036129,0.829810,0.228494,1.412317,1.044084,0.831409,0.230101,1.438068,1.058033,0.603395,0.025959,3.
5976,-0.249892,-0.025997,-0.678279,-0.878029,0.357618,0.164136,-0.426705,-0.448612,0.971571,0.354598,-0.171507,-0.231187,0.419794,-0.108393,-1.038601,-0.984836,0.439835,0.036189,-0.786581,-0.977291,0.457729,0.355661,-0.534958,-0.548931,-0.159228,-0.367211,-1.036253,-1.087900,0.078260,-0.181449,-0.844805,-0.925139,0.393417,-0.169124,-0.594534,-0.708784,7.
5977,-1.499353,-2.036290,0.883663,1.767800,-1.264658,-1.889477,0.653462,1.610422,-1.478209,-2.007374,0.369468,1.612751,-1.638621,-2.034003,0.881261,1.920300,-1.850081,-2.146735,0.649025,1.912041,-1.845523,-2.004027,0.361655,1.496085,-1.631926,-2.033678,0.709419,1.597543,-1.626367,-2.019749,0.711680,1.175298,-1.397414,-1.878379,0.423706,1.180556,2.
5978,0.411587,-0.025997,-0.618205,-0.825112,0.431358,-0.010640,-0.846770,-0.818182,0.451921,0.004676,-0.592266,-0.599975,0.346280,0.154190,-0.438644,-0.456630,0.365966,-0.007470,-0.906215,-0.872224,0.383431,0.006078,-0.654507,-0.653804,0.135312,0.202896,-0.374101,-0.561342,0.448832,0.037396,-0.545481,-0.767606,-0.128909,-0.432086,-1.433084,-1.181119,7.
5979,-1.572850,-2.036290,1.424335,2.455715,-1.854576,-2.239028,1.733630,2.877519,-1.849387,-2.226075,1.451419,2.455694,-1.271047,-1.771420,0.281304,1.075169,-1.480740,-2.015759,1.067744,2.069641,-1.919822,-2.353611,2.334204,3.016738,-1.484656,-1.902115,0.348246,1.755511,-1.255796,-1.669597,0.352491,1.175298,-1.695885,-2.228996,1.501841,2.755006,2.
5980,-0.470385,0.148811,-0.437980,-0.243030,-0.453520,0.164136,-0.186668,-0.448612,-0.438908,0.354598,0.068926,-0.231187,0.125735,0.854412,0.641278,0.177218,-0.151111,0.691066,0.110673,0.020842,0.457729,0.705245,0.122558,-0.181877,0.061677,1.211546,1.190984,0.597084,-0.144082,1.000315,0.891274,0.387634,-0.427380,0.400628,0.363809,-0.131486,1.
5981,-0.102897,-0.463017,-1.279026,-0.930945,-0.084821,-0.622354,-1.506872,-1.346140,-0.364672,-0.738907,-1.674218,-1.495602,-0.388869,-0.370976,-1.458571,-1.037657,-0.372716,-0.356737,-1.444568,-1.239957,-0.062360,-0.518297,-1.431571,-1.230603,-0.159228,-0.498775,-1.337231,-1.087900,-0.144082,-0.662909,-1.503318,-1.292715,-0.427380,-0.651222,-1.912255,-1.286082,7.
5982,0.705578,0.017705,-0.377906,-0.401779,0.136399,-0.098028,-0.366695,-0.184633,0.154978,-0.257765,-0.351833,-0.178503,0.934398,0.373010,-0.138666,-0.139706,0.365966,0.036189,-0.607130,-0.504491,0.086237,0.049776,-0.116539,-0.129441,0.798026,0.466022,-0.073123,-0.350719,0.522946,0.081165,-0.545481,-0.347519,0.244181,-0.081470,-0.534637,-0.341412,7.
5983,0.338089,0.017705,-0.618205,-0.507613,0.062659,0.033054,-0.126658,-0.131838,0.080742,-0.345245,-0.351833,-0.336555,0.493309,0.066663,-0.558636,-0.350989,0.218230,-0.094787,-0.547313,-0.346891,0.234834,-0.081318,-0.056765,-0.181877,0.798026,0.334459,0.047268,-0.245408,0.819403,0.343779,-0.186293,-0.242497,0.841124,0.707417,0.064327,0.288368,7.
5984,0.411587,0.017705,-0.558130,-0.560529,0.431358,0.033054,-0.546723,-0.395816,0.451921,0.223378,-0.111399,-0.389239,0.052220,-0.195921,-0.858614,-0.509450,0.365966,0.036189,-0.367863,-0.504491,0.383431,0.049776,-0.594733,-0.339186,-0.085593,-0.454920,-0.795470,-0.561342,0.226489,-0.093911,-0.784941,-0.557562,0.244181,-0.256778,-0.534637,-0.551339,7.
5985,-0.764376,0.673235,0.823588,0.497802,-0.748479,0.863238,1.133537,0.501711,-0.438908,0.879481,1.150877,0.717124,-0.462384,0.329246,0.521286,0.335680,-0.446584,0.734724,0.290124,0.336042,-0.210957,0.748942,0.780074,0.499795,-0.453767,0.685294,0.107463,0.175838,-0.144082,0.518855,0.113031,0.020058,-0.128909,0.532109,0.363809,-0.183967,1.
5986,-0.690878,-1.293356,-1.459250,-1.248444,-1.190918,-1.277763,-1.686900,-1.240548,-0.958558,-1.132569,-1.433784,-1.232182,-1.050503,-1.290018,-1.518567,-1.090478,-1.037530,-1.098931,-1.324934,-1.292491,-1.325434,-1.261162,-1.491346,-1.283040,-1.263751,-1.200445,-1.578013,-1.245867,-0.959339,-1.188137,-1.563183,-1.240204,-1.248178,-1.001838,-1.552876,-1.233600,5.
5987,1.367057,0.979150,0.703439,0.444886,1.389975,0.994319,0.713472,0.818486,0.526157,0.485819,0.429577,0.453704,1.081428,0.679357,0.521286,0.494142,1.104649,1.040333,0.828476,0.703775,1.126416,1.054828,1.377816,0.709540,1.387105,0.860711,0.829810,0.702396,1.412317,0.869008,1.130733,0.912743,0.766507,1.058033,1.441945,0.918148,3.
5988,-0.176394,-0.288209,0.643364,0.391969,0.431358,0.338911,-0.126658,-0.184633,0.748864,0.354598,-0.111399,0.032233,-0.168324,-0.370976,0.341299,0.388501,0.365966,0.210823,0.349941,0.020842,0.383431,0.399359,0.122558,-0.129441,-0.380132,-0.454920,0.167659,0.597084,0.522946,0.256241,0.412356,0.230101,0.542653,0.269146,-0.055466,-0.183967,4.
5989,-0.470385,-0.375613,-1.519325,-1.089695,-0.453520,-0.534967,-1.506872,-1.082161,-0.438908,-0.520206,-1.253459,-1.074130,-0.094810,-0.283448,-1.518567,-0.932016,-0.077243,-0.269421,-1.504385,-1.134891,-0.062360,-0.430902,-1.252249,-0.915985,-0.085593,-0.367211,-1.216839,-1.035244,-0.069968,-0.356526,-1.443454,-1.240204,-0.352763,-0.344432,-1.433084,-1.023674,7.
5990,-2.087334,-2.167396,0.943738,1.609050,-1.854576,-2.370110,0.953509,1.979992,-1.626680,-2.269815,0.429577,1.191280,-1.932681,-2.296587,0.281304,1.656196,-1.923949,-2.365027,0.828476,1.649374,-1.919822,-2.353611,0.540978,1.653394,-1.852830,-2.165241,0.288050,1.123642,-1.848710,-2.238594,0.591950,1.122787,-2.068975,-2.228996,0.603395,1.547928,2.
5991,-0.984869,0.017705,-0.137607,-0.190113,-0.969698,-0.098028,-0.126658,-0.184633,-1.255501,-0.432726,-0.351833,-0.178503,-1.197532,0.022899,-0.138666,-0.139706,-0.889794,0.036189,-0.367863,-0.346891,-0.879643,-0.343506,-1.013152,-0.496495,-0.674672,0.246750,-0.073123,0.017871,-0.662882,0.475086,0.412356,0.230101,-0.651234,-0.081470,-0.295052,-0.341412,1.
5992,-0.176394,0.848043,0.883663,0.603635,0.136399,0.863238,0.893500,0.818486,0.451921,1.273143,1.210986,0.822492,0.052220,0.985704,1.181239,0.599783,0.070493,0.996675,1.187378,0.598708,0.383431,1.229620,0.899623,0.761977,-0.085593,0.992274,0.950202,0.597084,-0.069968,0.825239,0.951139,0.597678,0.244181,1.014206,0.962773,0.603258,1.
5993,-1.205362,-1.424462,-1.459250,-1.036778,-1.190918,-1.539926,-0.486714,0.712894,-1.700916,-2.138594,1.150877,2.403010,-1.050503,-1.421309,-1.338580,-0.826374,-1.037530,-1.404541,-0.846398,-0.399425,-1.325434,-1.654444,0.301881,1.548522,-1.263751,-1.507425,-1.397426,-1.245867,-0.959339,-1.319444,-0.904670,-1.030160,-0.949706,-1.483936,-0.894016,-0.656302,5.
5994,-1.646348,-2.036290,0.643364,2.085299,-1.854576,-2.020559,1.493592,2.824724,-1.626680,-2.007374,1.210986,2.666430,-0.903473,-1.246254,-0.078670,0.811066,-0.889794,-1.229907,0.708842,1.018975,-0.656748,-0.605693,0.182332,0.237614,-0.085593,-0.367211,-0.976057,-0.666654,0.152375,-0.356526,-0.964535,-1.030160,-0.054291,-0.519740,-1.193498,-1.233600,2.
5995,0.411587,0.148811,-0.197682,-0.613446,0.431358,0.338911,-0.186668,-0.606999,0.451921,0.179637,-0.351833,-0.810711,0.346280,0.154190,-0.438644,-0.667912,0.661439,0.167164,-0.666947,-0.872224,0.680625,0.180869,-0.415410,-0.863549,0.724391,0.202896,-0.374101,-0.771965,0.448832,0.037396,-0.545481,-0.767606,0.468035,0.050011,-0.354948,-0.551339,4.
5996,0.117596,1.241362,1.364260,0.868218,-0.084821,1.256483,1.373574,0.871281,0.154978,1.273143,1.751962,0.875176,0.125735,1.029468,1.421222,0.916707,0.144362,1.214967,1.127561,0.703775,-0.136658,0.705245,0.839849,0.709540,0.061677,0.729148,0.769615,0.491773,0.078260,0.737701,0.771544,0.702700,-0.203527,0.926552,1.382048,0.708221,1.
5997,0.779075,0.323619,-0.498055,-0.666362,0.136399,0.338911,-0.186668,-0.448612,0.526157,0.354598,-0.171507,-0.652659,0.125735,-0.020865,-0.198662,-0.403809,-0.151111,-0.487713,-0.188412,0.020842,-0.731046,-1.086371,0.301881,0.919286,-0.232863,-0.893464,0.047268,0.491773,-0.959339,-1.319444,0.532085,1.280320,-1.472032,-2.009860,1.382048,2.230189,2.
5998,-1.866841,-2.385906,1.184036,2.667381,-1.854576,-2.151641,0.653462,1.716013,-1.626680,-2.007374,0.129035,0.980544,-1.638621,-2.034003,0.401295,1.603376,-1.628476,-2.015759,0.409758,1.386708,-2.068419,-2.135121,0.959397,1.600958,-2.147370,-2.296804,0.288050,1.439576,-2.145167,-2.282363,0.292626,1.280320,-1.919739,-2.272822,0.303913,1.652891,2.
5999,-0.764376,0.148811,0.282916,0.127386,-0.453520,0.732156,0.773481,0.501711,0.080742,0.923221,1.090769,0.506388,-0.462384,0.679357,0.881261,0.599783,-0.151111,0.691066,0.649025,0.598708,-0.433852,0.530453,0.660526,0.394922,-0.895577,0.202896,0.107463,0.017871,-0.662882,0.212472,0.113031,0.020058,-0.651234,-0.344432,-0.354948,0.025959,1.
6000,0.926071,0.716937,0.042617,0.127386,0.947536,0.732156,0.293407,-0.237429,1.268514,0.748260,-0.171507,-0.073135,1.007913,0.854412,0.641278,0.018756,1.030780,0.691066,0.110673,-0.189291,0.754923,0.530453,0.122558,-0.181877,1.166201,0.992274,0.890006,0.228494,1.486431,0.606393,0.352491,0.020058,1.214214,0.838898,0.363809,0.235886,3.
6001,0.411587,0.323619,-0.377906,-0.613446,0.431358,-0.010640,-0.606733,-0.606999,0.451921,0.179637,-0.351833,-0.599975,0.640339,0.154190,-0.678627,-0.667912,0.661439,0.167164,-0.666947,-0.662091,0.680625,0.180869,-0.415410,-0.444059,0.429852,0.334459,-0.133319,-0.561342,0.745289,0.212472,-0.126428,-0.557562,0.766507,0.225319,-0.354948,-0.551339,4.
6002,-0.470385,-0.550421,0.282916,0.497802,-0.748479,-0.709742,0.293407,0.712894,-0.735851,-0.870128,0.309360,0.717124,-0.462384,-0.458504,-0.138666,0.177218,-0.742057,-0.575030,0.349941,0.598708,-0.433852,-0.736787,0.122558,0.394922,-0.674672,-0.367211,0.107463,0.017871,-0.662882,-0.356526,0.113031,0.020058,-0.651234,-0.344432,-0.115362,-0.131486,5.
6003,-0.249892,0.716937,0.523215,0.339052,-0.232300,0.557381,-0.186668,0.132141,-0.438908,0.179637,-0.171507,-0.231187,-0.168324,0.854412,0.881261,0.388501,-0.446584,0.341798,0.349941,0.020842,-0.433852,0.224567,-0.534958,-0.391622,-0.453767,0.992274,1.190984,0.597084,-0.440539,0.606393,0.352491,0.230101,-0.427380,0.225319,-0.115362,0.025959,1.
6004,2.028536,1.197660,0.943738,0.603635,2.053633,1.212789,0.953509,0.607303,2.085107,1.229403,0.730119,0.453704,2.331181,1.423343,1.361226,0.705425,2.360409,1.433260,1.366829,0.703775,2.092296,1.448109,1.377816,0.709540,2.049819,1.430818,1.431766,0.702396,1.782888,1.438005,1.430057,0.702700,2.109629,1.452477,1.142463,0.708221,3.
6005,0.485085,-0.113401,-0.798429,-0.560529,0.210138,-0.098028,-0.546723,-0.554203,0.229214,-0.257765,-0.532158,-0.547291,0.787369,0.154190,0.041321,-0.456630,0.144362,-0.356737,-0.726764,-0.451958,-0.359554,-0.518297,-0.714281,-0.234313,0.724391,0.334459,-0.193515,-0.403375,0.152375,-0.356526,-0.365887,-0.189986,-0.128909,-0.651222,-0.354948,-0.183967,5.
6006,1.661048,1.066554,0.643364,0.603635,1.684934,1.081707,0.653462,0.396120,1.045807,1.098182,0.910444,0.190284,1.743062,1.598398,1.181239,0.758245,1.473990,1.389601,0.888293,0.230975,1.200714,1.229620,0.899623,0.237614,1.681645,1.606236,1.251179,0.807707,1.412317,1.613081,1.250463,0.440145,1.139596,1.233342,0.723188,0.445813,3.
6007,1.146564,0.585831,0.102692,0.021553,1.168756,0.601074,0.113379,0.026550,1.491221,0.835741,0.369468,0.242968,0.493309,0.460537,0.161312,-0.192527,1.104649,0.822041,0.708842,0.441108,1.126416,0.836338,0.421429,0.447359,1.092566,0.685294,0.528832,0.281150,1.115860,0.869008,0.831409,0.702700,1.139596,0.707417,0.842981,0.288368,3.
6008,0.117596,-0.375613,-0.738354,-0.825112,0.136399,-0.360191,-1.206825,-1.029365,-0.067729,-0.170284,-0.952917,-0.810711,0.125735,-0.195921,-0.858614,-0.826374,0.439835,-0.182104,-1.085666,-0.819691,0.160536,-0.168714,-0.833829,-1.073294,0.356217,-0.016376,-0.915862,-0.666654,0.374717,-0.181449,-1.144130,-0.872628,0.094945,-0.344432,-1.373187,-1.023674,7.
6009,-0.764376,-0.768932,-0.137607,0.180303,-0.748479,-0.884518,-0.546723,0.026550,-0.735851,-0.870128,-0.772592,0.032233,-0.903473,-0.546032,-0.138666,-0.139706,-0.668189,-0.531371,-0.367863,-0.136758,-0.879643,-0.693089,-0.355636,0.027868,-0.674672,0.071332,-0.313906,-0.192752,-0.662882,-0.093911,-0.545481,0.020058,-0.651234,-0.432086,-0.534637,0.025959,5.
6010,-0.396887,0.979150,1.244111,0.603635,-0.379780,0.994319,0.953509,0.607303,-0.067729,0.835741,0.970552,0.242968,-0.388869,1.029468,0.821265,0.705425,0.144362,1.040333,1.127561,0.703775,0.532028,1.273318,1.377816,0.866849,-0.159228,1.036129,1.130788,0.702396,0.745289,1.219160,1.130733,0.702700,1.139596,1.452477,1.142463,0.708221,1.
6011,-1.205362,0.017705,0.643364,0.233219,-1.190918,0.033054,0.353416,0.026550,-0.884323,0.223378,0.369468,0.242968,-0.903473,0.460537,0.701274,0.230039,-1.185267,0.254481,0.409758,0.230975,-0.879643,0.486755,0.720300,0.237614,-0.969212,0.334459,0.288050,0.281150,-0.959339,0.518855,0.532085,0.492656,-0.949706,0.181492,0.543498,0.130923,1.
6012,-0.176394,-0.681527,-0.618205,-0.190113,-0.158561,-0.666048,-0.606733,-0.395816,-0.141965,-0.476466,-0.832700,-0.599975,0.052220,-0.721087,-0.678627,-0.245347,-0.224980,-0.531371,-0.666947,-0.241825,-0.210957,-0.518297,-0.415410,-0.444059,0.135312,-0.279503,-0.374101,-0.192752,0.152375,-0.444064,-0.365887,-0.189986,-0.128909,-0.432086,-0.534637,-0.393894,5.
6013,0.044099,-0.200805,-0.858503,-0.507613,0.357618,0.033054,-0.606733,-0.343020,0.377685,0.048417,-0.111399,-0.336555,0.493309,0.241718,-0.078670,0.018756,0.218230,0.079847,-0.308046,-0.189291,0.234834,0.093474,-0.056765,-0.181877,0.503487,0.509876,0.047268,0.123183,0.152375,0.518855,0.053167,-0.084964,0.542653,0.707417,0.543498,0.288368,4.
6014,0.044099,0.716937,0.763513,0.497802,0.062659,0.732156,0.773481,0.712894,-0.216201,0.923221,1.391311,0.717124,0.419794,1.073232,1.181239,0.811066,0.439835,0.865700,1.187378,0.808841,0.160536,0.705245,0.899623,0.814413,0.356217,0.992274,0.890006,0.755051,0.078260,1.219160,1.190598,0.755211,0.094945,0.838898,0.902877,0.603258,1.
6015,1.734545,1.372468,0.883663,0.391969,1.463715,1.212789,0.893500,0.607303,1.491221,1.229403,0.670010,0.401020,1.669547,0.985704,0.701274,0.230039,0.809176,0.647407,0.170490,-0.346891,0.532028,0.093474,-0.534958,-0.758677,0.798026,0.159041,-0.494492,-0.824621,-0.069968,-0.531602,-1.443454,-1.240204,-0.651234,-1.133319,-2.331530,-1.968344,3.
6016,0.705578,0.498427,-0.137607,-0.401779,1.684934,1.081707,0.653462,0.396120,1.713929,1.098182,0.670010,0.401020,0.934398,0.810648,0.341299,-0.350989,1.178517,0.822041,0.649025,0.020842,1.795102,1.229620,0.899623,0.394922,0.503487,0.071332,-0.313906,-0.350719,1.115860,0.650162,0.172896,-0.189986,1.438068,1.233342,0.962773,0.603258,3.
6017,0.338089,0.017705,-0.858503,-0.930945,0.357618,0.207829,-0.366695,-0.712591,0.674628,0.398338,-0.351833,-0.494607,0.493309,0.066663,-0.558636,-0.773554,0.513703,0.079847,-0.547313,-0.767158,0.532028,0.486755,-0.295861,-0.548931,0.135312,0.159041,-0.494492,-0.666654,0.522946,-0.006373,-0.485617,-0.820117,0.841124,0.181492,-0.474741,-0.656302,4.
6018,0.117596,-0.200805,-0.858503,-0.825112,0.136399,-0.010640,-1.086807,-0.818182,0.154978,0.179637,-0.832700,-0.599975,0.640339,0.154190,-0.918610,-0.667912,0.365966,-0.182104,-0.906215,-1.029824,0.086237,0.006078,-0.893604,-0.863549,0.429852,0.202896,-0.133319,-0.561342,0.448832,0.037396,-0.365887,-0.767606,0.468035,0.356801,-0.534637,-0.393894,7.
6019,-1.499353,-0.594123,-0.798429,-0.401779,-1.485877,-0.447579,-0.546723,-0.395816,-1.478209,-0.563946,-0.772592,-0.547291,-1.418077,-0.721087,-0.378649,-0.350989,-1.406871,-0.356737,-0.128595,-0.136758,-1.176837,-0.343506,-0.116539,-0.129441,-1.411021,-0.454920,-0.313906,-0.192752,-1.181682,-0.093911,0.172896,0.020058,-1.173560,-0.256778,-0.055466,-0.183967,1.
